id,date,region,category,value
2246,2020-03-22,Ontario,Residential,11.64
2248,2020-03-24,Ontario,Residential,22.34
2250,2020-03-26,Ontario,Residential,25.84
2252,2020-03-28,Ontario,Residential,16.16
2254,2020-02-16,Prince Edward Island,Retail & recreation,29.17
2251,2020-03-27,Ontario,Residential,25.67
2253,2020-03-29,Ontario,Residential,14.09
2255,2020-02-17,Prince Edward Island,Retail & recreation,-35.32
2257,2020-02-19,Prince Edward Island,Retail & recreation,-4.32
2259,2020-02-21,Prince Edward Island,Retail & recreation,-3.59
2261,2020-02-23,Prince Edward Island,Retail & recreation,28.05
2263,2020-02-25,Prince Edward Island,Retail & recreation,-1.41
2265,2020-02-27,Prince Edward Island,Retail & recreation,-9.85
2267,2020-02-29,Prince Edward Island,Retail & recreation,4.7
2269,2020-03-02,Prince Edward Island,Retail & recreation,1.17
2271,2020-03-04,Prince Edward Island,Retail & recreation,1.75
2273,2020-03-06,Prince Edward Island,Retail & recreation,6.25
2275,2020-03-08,Prince Edward Island,Retail & recreation,26.23
2277,2020-03-10,Prince Edward Island,Retail & recreation,-8.59
2279,2020-03-12,Prince Edward Island,Retail & recreation,7.81
2281,2020-03-14,Prince Edward Island,Retail & recreation,-16.86
2283,2020-03-16,Prince Edward Island,Retail & recreation,-18.25
2285,2020-03-18,Prince Edward Island,Retail & recreation,-30.95
2287,2020-03-20,Prince Edward Island,Retail & recreation,-56.77
2289,2020-03-22,Prince Edward Island,Retail & recreation,-52.27
2291,2020-03-24,Prince Edward Island,Retail & recreation,-64.13
2293,2020-03-26,Prince Edward Island,Retail & recreation,-57.35
2295,2020-03-28,Prince Edward Island,Retail & recreation,-58.0
2297,2020-02-16,Prince Edward Island,Grocery & pharmacy,25.79
2299,2020-02-18,Prince Edward Island,Grocery & pharmacy,16.98
2301,2020-02-20,Prince Edward Island,Grocery & pharmacy,-0.77
2303,2020-02-22,Prince Edward Island,Grocery & pharmacy,-3.3
2305,2020-02-24,Prince Edward Island,Grocery & pharmacy,-5.23
2307,2020-02-26,Prince Edward Island,Grocery & pharmacy,4.41
2309,2020-02-28,Prince Edward Island,Grocery & pharmacy,-9.56
2311,2020-03-01,Prince Edward Island,Grocery & pharmacy,-6.46
2313,2020-03-03,Prince Edward Island,Grocery & pharmacy,3.15
2315,2020-03-05,Prince Edward Island,Grocery & pharmacy,-0.39
2317,2020-03-07,Prince Edward Island,Grocery & pharmacy,-10.48
2319,2020-03-09,Prince Edward Island,Grocery & pharmacy,-2.02
2321,2020-03-11,Prince Edward Island,Grocery & pharmacy,-0.41
2323,2020-03-13,Prince Edward Island,Grocery & pharmacy,35.48
2325,2020-03-15,Prince Edward Island,Grocery & pharmacy,18.27
2327,2020-03-17,Prince Edward Island,Grocery & pharmacy,7.5
2329,2020-03-19,Prince Edward Island,Grocery & pharmacy,-9.59
2331,2020-03-21,Prince Edward Island,Grocery & pharmacy,-29.05
2333,2020-03-23,Prince Edward Island,Grocery & pharmacy,-24.91
2335,2020-03-25,Prince Edward Island,Grocery & pharmacy,-20.49
2337,2020-03-27,Prince Edward Island,Grocery & pharmacy,-26.97
2339,2020-03-29,Prince Edward Island,Grocery & pharmacy,-19.36
2341,2020-02-17,Prince Edward Island,Workplace,-62.53
2343,2020-02-19,Prince Edward Island,Workplace,-3.12
2345,2020-02-21,Prince Edward Island,Workplace,-2.22
2347,2020-02-23,Prince Edward Island,Workplace,11.02
2349,2020-02-25,Prince Edward Island,Workplace,-1.77
2351,2020-02-27,Prince Edward Island,Workplace,-4.71
2353,2020-02-29,Prince Edward Island,Workplace,1.03
2355,2020-03-02,Prince Edward Island,Workplace,2.65
2357,2020-03-04,Prince Edward Island,Workplace,0.0
2359,2020-03-06,Prince Edward Island,Workplace,-5.25
2361,2020-03-08,Prince Edward Island,Workplace,13.39
2363,2020-03-10,Prince Edward Island,Workplace,-0.79
2365,2020-03-12,Prince Edward Island,Workplace,-0.39
2367,2020-03-14,Prince Edward Island,Workplace,-3.63
2369,2020-03-16,Prince Edward Island,Workplace,-24.03
2371,2020-03-18,Prince Edward Island,Workplace,-42.19
2373,2020-03-20,Prince Edward Island,Workplace,-51.21
2375,2020-03-22,Prince Edward Island,Workplace,-29.92
2377,2020-03-24,Prince Edward Island,Workplace,-56.38
2379,2020-03-26,Prince Edward Island,Workplace,-56.28
2381,2020-03-28,Prince Edward Island,Workplace,-45.59
2383,2020-02-17,Prince Edward Island,Residential,14.23
2385,2020-02-19,Prince Edward Island,Residential,1.78
2387,2020-02-21,Prince Edward Island,Residential,1.78
2389,2020-02-25,Prince Edward Island,Residential,0.27
2391,2020-02-27,Prince Edward Island,Residential,5.32
2393,2020-03-02,Prince Edward Island,Residential,0.83
2395,2020-03-04,Prince Edward Island,Residential,1.31
2397,2020-03-06,Prince Edward Island,Residential,1.5
2399,2020-03-10,Prince Edward Island,Residential,2.17
2401,2020-03-12,Prince Edward Island,Residential,0.14
2403,2020-03-16,Prince Edward Island,Residential,8.76
2405,2020-03-18,Prince Edward Island,Residential,14.0
2407,2020-03-20,Prince Edward Island,Residential,21.74
2409,2020-03-24,Prince Edward Island,Residential,21.94
2411,2020-03-26,Prince Edward Island,Residential,22.45
2413,2020-02-16,Quebec,Retail & recreation,9.68
2415,2020-02-18,Quebec,Retail & recreation,-10.32
2417,2020-02-20,Quebec,Retail & recreation,1.48
2419,2020-02-22,Quebec,Retail & recreation,5.95
2421,2020-02-24,Quebec,Retail & recreation,1.62
2423,2020-02-26,Quebec,Retail & recreation,-0.23
2425,2020-02-28,Quebec,Retail & recreation,-1.23
2427,2020-03-01,Quebec,Retail & recreation,14.39
2256,2020-02-18,Prince Edward Island,Retail & recreation,3.42
2258,2020-02-20,Prince Edward Island,Retail & recreation,7.17
2260,2020-02-22,Prince Edward Island,Retail & recreation,-1.0
2262,2020-02-24,Prince Edward Island,Retail & recreation,-2.55
2264,2020-02-26,Prince Edward Island,Retail & recreation,6.69
2266,2020-02-28,Prince Edward Island,Retail & recreation,0.89
2268,2020-03-01,Prince Edward Island,Retail & recreation,-11.54
2270,2020-03-03,Prince Edward Island,Retail & recreation,0.46
2272,2020-03-05,Prince Edward Island,Retail & recreation,4.83
2274,2020-03-07,Prince Edward Island,Retail & recreation,-6.58
2276,2020-03-09,Prince Edward Island,Retail & recreation,-6.26
2278,2020-03-11,Prince Edward Island,Retail & recreation,-1.12
2280,2020-03-13,Prince Edward Island,Retail & recreation,-4.6
2282,2020-03-15,Prince Edward Island,Retail & recreation,-3.18
2284,2020-03-17,Prince Edward Island,Retail & recreation,-31.2
2286,2020-03-19,Prince Edward Island,Retail & recreation,-42.98
2288,2020-03-21,Prince Edward Island,Retail & recreation,-60.1
2290,2020-03-23,Prince Edward Island,Retail & recreation,-56.59
2292,2020-03-25,Prince Edward Island,Retail & recreation,-53.11
2294,2020-03-27,Prince Edward Island,Retail & recreation,-60.85
2296,2020-03-29,Prince Edward Island,Retail & recreation,-42.54
2298,2020-02-17,Prince Edward Island,Grocery & pharmacy,-59.84
2300,2020-02-19,Prince Edward Island,Grocery & pharmacy,-4.83
2302,2020-02-21,Prince Edward Island,Grocery & pharmacy,-5.47
2304,2020-02-23,Prince Edward Island,Grocery & pharmacy,10.74
2306,2020-02-25,Prince Edward Island,Grocery & pharmacy,0.38
2308,2020-02-27,Prince Edward Island,Grocery & pharmacy,5.74
2310,2020-02-29,Prince Edward Island,Grocery & pharmacy,-0.3
2312,2020-03-02,Prince Edward Island,Grocery & pharmacy,2.0
2314,2020-03-04,Prince Edward Island,Grocery & pharmacy,-4.02
2316,2020-03-06,Prince Edward Island,Grocery & pharmacy,0.67
2318,2020-03-08,Prince Edward Island,Grocery & pharmacy,14.51
2320,2020-03-10,Prince Edward Island,Grocery & pharmacy,-1.6
2322,2020-03-12,Prince Edward Island,Grocery & pharmacy,16.47
2324,2020-03-14,Prince Edward Island,Grocery & pharmacy,11.37
2326,2020-03-16,Prince Edward Island,Grocery & pharmacy,13.65
2328,2020-03-18,Prince Edward Island,Grocery & pharmacy,7.22
2330,2020-03-20,Prince Edward Island,Grocery & pharmacy,-21.17
2332,2020-03-22,Prince Edward Island,Grocery & pharmacy,-21.52
2334,2020-03-24,Prince Edward Island,Grocery & pharmacy,-30.83
2336,2020-03-26,Prince Edward Island,Grocery & pharmacy,-26.45
2338,2020-03-28,Prince Edward Island,Grocery & pharmacy,-26.35
2340,2020-02-16,Prince Edward Island,Workplace,11.81
2342,2020-02-18,Prince Edward Island,Workplace,0.2
2344,2020-02-20,Prince Edward Island,Workplace,-2.16
2346,2020-02-22,Prince Edward Island,Workplace,-2.59
2348,2020-02-24,Prince Edward Island,Workplace,-3.25
2350,2020-02-26,Prince Edward Island,Workplace,-1.56
2352,2020-02-28,Prince Edward Island,Workplace,-13.51
2354,2020-03-01,Prince Edward Island,Workplace,-1.57
2356,2020-03-03,Prince Edward Island,Workplace,0.58
2358,2020-03-05,Prince Edward Island,Workplace,-2.36
2360,2020-03-07,Prince Edward Island,Workplace,-2.08
2362,2020-03-09,Prince Edward Island,Workplace,1.42
2364,2020-03-11,Prince Edward Island,Workplace,-0.2
2366,2020-03-13,Prince Edward Island,Workplace,-3.22
2368,2020-03-15,Prince Edward Island,Workplace,2.36
2370,2020-03-17,Prince Edward Island,Workplace,-34.58
2372,2020-03-19,Prince Edward Island,Workplace,-47.65
2374,2020-03-21,Prince Edward Island,Workplace,-38.34
2376,2020-03-23,Prince Edward Island,Workplace,-52.75
2378,2020-03-25,Prince Edward Island,Workplace,-56.25
2380,2020-03-27,Prince Edward Island,Workplace,-55.64
2382,2020-03-29,Prince Edward Island,Workplace,-33.86
2384,2020-02-18,Prince Edward Island,Residential,-0.13
2386,2020-02-20,Prince Edward Island,Residential,1.04
2388,2020-02-24,Prince Edward Island,Residential,1.46
2390,2020-02-26,Prince Edward Island,Residential,0.0
2392,2020-02-28,Prince Edward Island,Residential,3.83
2394,2020-03-03,Prince Edward Island,Residential,0.71
2396,2020-03-05,Prince Edward Island,Residential,1.97
2398,2020-03-09,Prince Edward Island,Residential,1.59
2400,2020-03-11,Prince Edward Island,Residential,0.95
2402,2020-03-13,Prince Edward Island,Residential,3.48
2404,2020-03-17,Prince Edward Island,Residential,12.14
2406,2020-03-19,Prince Edward Island,Residential,16.49
2408,2020-03-23,Prince Edward Island,Residential,19.07
2410,2020-03-25,Prince Edward Island,Residential,19.73
2412,2020-03-27,Prince Edward Island,Residential,25.1
2414,2020-02-17,Quebec,Retail & recreation,3.27
2416,2020-02-19,Quebec,Retail & recreation,-3.2
2418,2020-02-21,Quebec,Retail & recreation,-0.89
2420,2020-02-23,Quebec,Retail & recreation,12.35
2422,2020-02-25,Quebec,Retail & recreation,2.3
2424,2020-02-27,Quebec,Retail & recreation,-22.97
2426,2020-02-29,Quebec,Retail & recreation,6.2
2428,2020-03-02,Quebec,Retail & recreation,6.0
2430,2020-03-04,Quebec,Retail & recreation,6.76
2432,2020-03-06,Quebec,Retail & recreation,0.67
2429,2020-03-03,Quebec,Retail & recreation,11.02
2431,2020-03-05,Quebec,Retail & recreation,11.21
2433,2020-03-07,Quebec,Retail & recreation,6.27
2435,2020-03-09,Quebec,Retail & recreation,1.61
2437,2020-03-11,Quebec,Retail & recreation,3.28
2439,2020-03-13,Quebec,Retail & recreation,-13.01
2441,2020-03-15,Quebec,Retail & recreation,-16.74
2443,2020-03-17,Quebec,Retail & recreation,-36.51
2445,2020-03-19,Quebec,Retail & recreation,-39.7
2447,2020-03-21,Quebec,Retail & recreation,-53.85
2449,2020-03-23,Quebec,Retail & recreation,-44.4
2451,2020-03-25,Quebec,Retail & recreation,-60.45
2453,2020-03-27,Quebec,Retail & recreation,-62.6
2455,2020-03-29,Quebec,Retail & recreation,-70.39
2457,2020-02-17,Quebec,Grocery & pharmacy,0.83
2459,2020-02-19,Quebec,Grocery & pharmacy,-3.74
2461,2020-02-21,Quebec,Grocery & pharmacy,-3.45
2463,2020-02-23,Quebec,Grocery & pharmacy,10.05
2465,2020-02-25,Quebec,Grocery & pharmacy,3.01
2467,2020-02-27,Quebec,Grocery & pharmacy,-20.2
2469,2020-02-29,Quebec,Grocery & pharmacy,3.95
2471,2020-03-02,Quebec,Grocery & pharmacy,-0.01
2473,2020-03-04,Quebec,Grocery & pharmacy,0.42
2475,2020-03-06,Quebec,Grocery & pharmacy,-6.6
2477,2020-03-08,Quebec,Grocery & pharmacy,7.75
2479,2020-03-10,Quebec,Grocery & pharmacy,-8.35
2481,2020-03-12,Quebec,Grocery & pharmacy,27.62
2483,2020-03-14,Quebec,Grocery & pharmacy,9.67
2485,2020-03-16,Quebec,Grocery & pharmacy,5.15
2487,2020-03-18,Quebec,Grocery & pharmacy,4.3
2489,2020-03-20,Quebec,Grocery & pharmacy,-11.32
2491,2020-03-22,Quebec,Grocery & pharmacy,-19.89
2493,2020-03-24,Quebec,Grocery & pharmacy,-17.58
2495,2020-03-26,Quebec,Grocery & pharmacy,-22.29
2497,2020-03-28,Quebec,Grocery & pharmacy,-31.3
2499,2020-02-16,Quebec,Parks,46.69
2501,2020-02-18,Quebec,Parks,-7.36
2503,2020-02-20,Quebec,Parks,-3.89
2505,2020-02-22,Quebec,Parks,30.7
2507,2020-02-24,Quebec,Parks,26.36
2509,2020-02-26,Quebec,Parks,-3.54
2511,2020-02-28,Quebec,Parks,-13.0
2513,2020-03-01,Quebec,Parks,26.07
2515,2020-03-03,Quebec,Parks,18.9
2517,2020-03-05,Quebec,Parks,25.21
2519,2020-03-07,Quebec,Parks,25.34
2521,2020-03-09,Quebec,Parks,12.65
2523,2020-03-11,Quebec,Parks,-2.84
2525,2020-03-13,Quebec,Parks,-38.4
2527,2020-03-15,Quebec,Parks,3.78
2529,2020-03-17,Quebec,Parks,-30.03
2531,2020-03-19,Quebec,Parks,-1.16
2533,2020-03-21,Quebec,Parks,-14.29
2535,2020-03-23,Quebec,Parks,-41.12
2537,2020-03-25,Quebec,Parks,-19.45
2539,2020-03-27,Quebec,Parks,-14.24
2541,2020-03-29,Quebec,Parks,-67.5
2543,2020-02-17,Quebec,Transit stations,-1.01
2545,2020-02-19,Quebec,Transit stations,0.46
2547,2020-02-21,Quebec,Transit stations,0.4
2549,2020-02-23,Quebec,Transit stations,3.62
2551,2020-02-25,Quebec,Transit stations,-2.03
2553,2020-02-27,Quebec,Transit stations,-9.63
2555,2020-02-29,Quebec,Transit stations,12.61
2557,2020-03-02,Quebec,Transit stations,-7.72
2559,2020-03-04,Quebec,Transit stations,-8.68
2561,2020-03-06,Quebec,Transit stations,-7.63
2563,2020-03-08,Quebec,Transit stations,1.58
2565,2020-03-10,Quebec,Transit stations,-6.95
2567,2020-03-12,Quebec,Transit stations,-5.54
2569,2020-03-14,Quebec,Transit stations,-20.87
2571,2020-03-16,Quebec,Transit stations,-43.04
2573,2020-03-18,Quebec,Transit stations,-52.5
2575,2020-03-20,Quebec,Transit stations,-58.89
2577,2020-03-22,Quebec,Transit stations,-56.46
2579,2020-03-24,Quebec,Transit stations,-67.31
2581,2020-03-26,Quebec,Transit stations,-72.67
2583,2020-03-28,Quebec,Transit stations,-64.35
2585,2020-02-16,Quebec,Workplace,4.17
2587,2020-02-18,Quebec,Workplace,0.81
2589,2020-02-20,Quebec,Workplace,1.46
2591,2020-02-22,Quebec,Workplace,3.09
2593,2020-02-24,Quebec,Workplace,1.74
2595,2020-02-26,Quebec,Workplace,0.52
2597,2020-02-28,Quebec,Workplace,-0.07
2599,2020-03-01,Quebec,Workplace,4.99
2601,2020-03-03,Quebec,Workplace,-13.46
2603,2020-03-05,Quebec,Workplace,-14.3
2605,2020-03-07,Quebec,Workplace,1.62
2607,2020-03-09,Quebec,Workplace,-0.88
2609,2020-03-11,Quebec,Workplace,1.32
2611,2020-03-13,Quebec,Workplace,-14.89
2613,2020-03-15,Quebec,Workplace,-5.84
2615,2020-03-17,Quebec,Workplace,-37.2
2617,2020-03-19,Quebec,Workplace,-43.53
2619,2020-03-21,Quebec,Workplace,-32.5
2621,2020-03-23,Quebec,Workplace,-49.09
2623,2020-03-25,Quebec,Workplace,-64.47
2625,2020-03-27,Quebec,Workplace,-64.26
2627,2020-03-29,Quebec,Workplace,-44.95
2629,2020-02-17,Quebec,Residential,0.47
2631,2020-02-19,Quebec,Residential,0.91
2633,2020-02-21,Quebec,Residential,0.8
2635,2020-02-23,Quebec,Residential,-1.48
2637,2020-02-25,Quebec,Residential,0.16
2639,2020-02-27,Quebec,Residential,7.91
2434,2020-03-08,Quebec,Retail & recreation,10.49
2436,2020-03-10,Quebec,Retail & recreation,-7.36
2438,2020-03-12,Quebec,Retail & recreation,8.1
2440,2020-03-14,Quebec,Retail & recreation,-15.88
2442,2020-03-16,Quebec,Retail & recreation,-21.43
2444,2020-03-18,Quebec,Retail & recreation,-35.6
2446,2020-03-20,Quebec,Retail & recreation,-50.56
2448,2020-03-22,Quebec,Retail & recreation,-53.36
2450,2020-03-24,Quebec,Retail & recreation,-51.11
2452,2020-03-26,Quebec,Retail & recreation,-60.66
2454,2020-03-28,Quebec,Retail & recreation,-65.16
2456,2020-02-16,Quebec,Grocery & pharmacy,7.12
2458,2020-02-18,Quebec,Grocery & pharmacy,-10.23
2460,2020-02-20,Quebec,Grocery & pharmacy,0.2
2462,2020-02-22,Quebec,Grocery & pharmacy,2.09
2464,2020-02-24,Quebec,Grocery & pharmacy,0.79
2466,2020-02-26,Quebec,Grocery & pharmacy,2.95
2468,2020-02-28,Quebec,Grocery & pharmacy,-0.71
2470,2020-03-01,Quebec,Grocery & pharmacy,11.08
2472,2020-03-03,Quebec,Grocery & pharmacy,3.68
2474,2020-03-05,Quebec,Grocery & pharmacy,4.05
2476,2020-03-07,Quebec,Grocery & pharmacy,0.78
2478,2020-03-09,Quebec,Grocery & pharmacy,-0.53
2480,2020-03-11,Quebec,Grocery & pharmacy,2.65
2482,2020-03-13,Quebec,Grocery & pharmacy,29.74
2484,2020-03-15,Quebec,Grocery & pharmacy,6.63
2486,2020-03-17,Quebec,Grocery & pharmacy,-3.33
2488,2020-03-19,Quebec,Grocery & pharmacy,3.13
2490,2020-03-21,Quebec,Grocery & pharmacy,-15.1
2492,2020-03-23,Quebec,Grocery & pharmacy,-13.49
2494,2020-03-25,Quebec,Grocery & pharmacy,-25.4
2496,2020-03-27,Quebec,Grocery & pharmacy,-26.13
2498,2020-03-29,Quebec,Grocery & pharmacy,-44.41
2500,2020-02-17,Quebec,Parks,29.14
2502,2020-02-19,Quebec,Parks,-2.53
2504,2020-02-21,Quebec,Parks,-5.66
2506,2020-02-23,Quebec,Parks,50.63
2508,2020-02-25,Quebec,Parks,9.65
2510,2020-02-27,Quebec,Parks,-25.17
2512,2020-02-29,Quebec,Parks,1.84
2514,2020-03-02,Quebec,Parks,9.01
2516,2020-03-04,Quebec,Parks,-1.06
2518,2020-03-06,Quebec,Parks,-7.26
2520,2020-03-08,Quebec,Parks,21.65
2522,2020-03-10,Quebec,Parks,-19.97
2524,2020-03-12,Quebec,Parks,0.71
2526,2020-03-14,Quebec,Parks,-13.09
2528,2020-03-16,Quebec,Parks,2.64
2530,2020-03-18,Quebec,Parks,-0.31
2532,2020-03-20,Quebec,Parks,-45.32
2534,2020-03-22,Quebec,Parks,-8.1
2536,2020-03-24,Quebec,Parks,-17.22
2538,2020-03-26,Quebec,Parks,-31.63
2540,2020-03-28,Quebec,Parks,-19.15
2542,2020-02-16,Quebec,Transit stations,1.95
2544,2020-02-18,Quebec,Transit stations,-1.89
2546,2020-02-20,Quebec,Transit stations,-1.91
2548,2020-02-22,Quebec,Transit stations,6.82
2550,2020-02-24,Quebec,Transit stations,-2.73
2552,2020-02-26,Quebec,Transit stations,-2.39
2554,2020-02-28,Quebec,Transit stations,4.75
2556,2020-03-01,Quebec,Transit stations,11.25
2558,2020-03-03,Quebec,Transit stations,-7.81
2560,2020-03-05,Quebec,Transit stations,-7.28
2562,2020-03-07,Quebec,Transit stations,6.21
2564,2020-03-09,Quebec,Transit stations,-5.05
2566,2020-03-11,Quebec,Transit stations,-2.87
2568,2020-03-13,Quebec,Transit stations,-22.83
2570,2020-03-15,Quebec,Transit stations,-27.69
2572,2020-03-17,Quebec,Transit stations,-51.88
2574,2020-03-19,Quebec,Transit stations,-55.47
2576,2020-03-21,Quebec,Transit stations,-52.28
2578,2020-03-23,Quebec,Transit stations,-65.97
2580,2020-03-25,Quebec,Transit stations,-71.11
2582,2020-03-27,Quebec,Transit stations,-69.66
2584,2020-03-29,Quebec,Transit stations,-74.54
2586,2020-02-17,Quebec,Workplace,-0.02
2588,2020-02-19,Quebec,Workplace,1.14
2590,2020-02-21,Quebec,Workplace,0.73
2592,2020-02-23,Quebec,Workplace,5.68
2594,2020-02-25,Quebec,Workplace,1.58
2596,2020-02-27,Quebec,Workplace,-12.72
2598,2020-02-29,Quebec,Workplace,3.4
2600,2020-03-02,Quebec,Workplace,-13.96
2602,2020-03-04,Quebec,Workplace,-14.31
2604,2020-03-06,Quebec,Workplace,-14.8
2606,2020-03-08,Quebec,Workplace,3.5
2608,2020-03-10,Quebec,Workplace,-3.59
2610,2020-03-12,Quebec,Workplace,1.43
2612,2020-03-14,Quebec,Workplace,-3.73
2614,2020-03-16,Quebec,Workplace,-29.74
2616,2020-03-18,Quebec,Workplace,-40.61
2618,2020-03-20,Quebec,Workplace,-45.53
2620,2020-03-22,Quebec,Workplace,-32.13
2622,2020-03-24,Quebec,Workplace,-55.5
2624,2020-03-26,Quebec,Workplace,-65.18
2626,2020-03-28,Quebec,Workplace,-46.57
2628,2020-02-16,Quebec,Residential,-0.77
2630,2020-02-18,Quebec,Residential,1.68
2632,2020-02-20,Quebec,Residential,0.11
2634,2020-02-22,Quebec,Residential,-0.14
2636,2020-02-24,Quebec,Residential,0.11
2638,2020-02-26,Quebec,Residential,0.82
2640,2020-02-28,Quebec,Residential,1.27
2642,2020-03-01,Quebec,Residential,-1.71
2644,2020-03-03,Quebec,Residential,2.08
2641,2020-02-29,Quebec,Residential,0.12
2643,2020-03-02,Quebec,Residential,2.77
2645,2020-03-04,Quebec,Residential,3.13
2647,2020-03-06,Quebec,Residential,3.62
2649,2020-03-08,Quebec,Residential,-0.82
2651,2020-03-10,Quebec,Residential,3.49
2653,2020-03-12,Quebec,Residential,0.12
2655,2020-03-14,Quebec,Residential,5.8
2657,2020-03-16,Quebec,Residential,11.26
2659,2020-03-18,Quebec,Residential,16.63
2661,2020-03-20,Quebec,Residential,21.84
2663,2020-03-22,Quebec,Residential,11.29
2665,2020-03-24,Quebec,Residential,22.41
2667,2020-03-26,Quebec,Residential,27.58
2669,2020-03-28,Quebec,Residential,17.7
2671,2020-02-16,Saskatchewan,Retail & recreation,4.92
2673,2020-02-18,Saskatchewan,Retail & recreation,-1.94
2675,2020-02-20,Saskatchewan,Retail & recreation,12.86
2677,2020-02-22,Saskatchewan,Retail & recreation,2.48
2679,2020-02-24,Saskatchewan,Retail & recreation,0.89
2681,2020-02-26,Saskatchewan,Retail & recreation,5.67
2683,2020-02-28,Saskatchewan,Retail & recreation,7.69
2685,2020-03-01,Saskatchewan,Retail & recreation,0.76
2687,2020-03-03,Saskatchewan,Retail & recreation,3.88
2689,2020-03-05,Saskatchewan,Retail & recreation,6.61
2691,2020-03-07,Saskatchewan,Retail & recreation,2.61
2693,2020-03-09,Saskatchewan,Retail & recreation,7.01
2695,2020-03-11,Saskatchewan,Retail & recreation,8.01
2697,2020-03-13,Saskatchewan,Retail & recreation,1.08
2699,2020-03-15,Saskatchewan,Retail & recreation,-14.16
2701,2020-03-17,Saskatchewan,Retail & recreation,-17.23
2703,2020-03-19,Saskatchewan,Retail & recreation,-29.42
2705,2020-03-21,Saskatchewan,Retail & recreation,-50.65
2707,2020-03-23,Saskatchewan,Retail & recreation,-46.67
2709,2020-03-25,Saskatchewan,Retail & recreation,-51.98
2711,2020-03-27,Saskatchewan,Retail & recreation,-49.87
2713,2020-03-29,Saskatchewan,Retail & recreation,-52.52
2715,2020-02-17,Saskatchewan,Grocery & pharmacy,-13.47
2717,2020-02-19,Saskatchewan,Grocery & pharmacy,-2.07
2719,2020-02-21,Saskatchewan,Grocery & pharmacy,2.74
2721,2020-02-23,Saskatchewan,Grocery & pharmacy,4.47
2723,2020-02-25,Saskatchewan,Grocery & pharmacy,3.24
2725,2020-02-27,Saskatchewan,Grocery & pharmacy,11.73
2727,2020-02-29,Saskatchewan,Grocery & pharmacy,10.0
2729,2020-03-02,Saskatchewan,Grocery & pharmacy,7.62
2731,2020-03-04,Saskatchewan,Grocery & pharmacy,5.72
2733,2020-03-06,Saskatchewan,Grocery & pharmacy,8.48
2735,2020-03-08,Saskatchewan,Grocery & pharmacy,1.38
2737,2020-03-10,Saskatchewan,Grocery & pharmacy,6.04
2739,2020-03-12,Saskatchewan,Grocery & pharmacy,29.86
2741,2020-03-14,Saskatchewan,Grocery & pharmacy,23.86
2743,2020-03-16,Saskatchewan,Grocery & pharmacy,34.17
2745,2020-03-18,Saskatchewan,Grocery & pharmacy,20.37
2747,2020-03-20,Saskatchewan,Grocery & pharmacy,6.54
2749,2020-03-22,Saskatchewan,Grocery & pharmacy,-22.28
2751,2020-03-24,Saskatchewan,Grocery & pharmacy,-21.75
2753,2020-03-26,Saskatchewan,Grocery & pharmacy,-12.8
2755,2020-03-28,Saskatchewan,Grocery & pharmacy,-18.07
2757,2020-02-16,Saskatchewan,Parks,39.99
2759,2020-02-18,Saskatchewan,Parks,-12.09
2761,2020-02-20,Saskatchewan,Parks,24.59
2763,2020-02-22,Saskatchewan,Parks,14.82
2765,2020-02-24,Saskatchewan,Parks,11.79
2767,2020-02-26,Saskatchewan,Parks,10.41
2769,2020-02-28,Saskatchewan,Parks,10.35
2771,2020-03-01,Saskatchewan,Parks,0.94
2773,2020-03-03,Saskatchewan,Parks,9.89
2775,2020-03-05,Saskatchewan,Parks,7.84
2777,2020-03-07,Saskatchewan,Parks,-17.25
2779,2020-03-09,Saskatchewan,Parks,12.35
2781,2020-03-11,Saskatchewan,Parks,16.65
2783,2020-03-13,Saskatchewan,Parks,-18.33
2785,2020-03-15,Saskatchewan,Parks,-8.1
2787,2020-03-17,Saskatchewan,Parks,3.84
2789,2020-03-19,Saskatchewan,Parks,6.8
2791,2020-03-21,Saskatchewan,Parks,-0.01
2793,2020-03-23,Saskatchewan,Parks,25.27
2795,2020-03-25,Saskatchewan,Parks,-8.86
2797,2020-03-27,Saskatchewan,Parks,6.37
2799,2020-03-29,Saskatchewan,Parks,45.23
2801,2020-02-17,Saskatchewan,Transit stations,-29.38
2803,2020-02-19,Saskatchewan,Transit stations,-6.28
2805,2020-02-21,Saskatchewan,Transit stations,-2.7
2807,2020-02-23,Saskatchewan,Transit stations,-1.22
2809,2020-02-25,Saskatchewan,Transit stations,0.27
2811,2020-02-27,Saskatchewan,Transit stations,0.26
2813,2020-02-29,Saskatchewan,Transit stations,2.58
2815,2020-03-02,Saskatchewan,Transit stations,0.54
2817,2020-03-04,Saskatchewan,Transit stations,-1.09
2819,2020-03-06,Saskatchewan,Transit stations,1.61
2821,2020-03-08,Saskatchewan,Transit stations,-2.03
2823,2020-03-10,Saskatchewan,Transit stations,2.75
2825,2020-03-12,Saskatchewan,Transit stations,-2.94
2827,2020-03-14,Saskatchewan,Transit stations,-13.28
2829,2020-03-16,Saskatchewan,Transit stations,-22.64
2831,2020-03-18,Saskatchewan,Transit stations,-30.52
2833,2020-03-20,Saskatchewan,Transit stations,-39.09
2835,2020-03-22,Saskatchewan,Transit stations,-46.35
2646,2020-03-05,Quebec,Residential,1.91
2648,2020-03-07,Quebec,Residential,0.0
2650,2020-03-09,Quebec,Residential,1.33
2652,2020-03-11,Quebec,Residential,0.98
2654,2020-03-13,Quebec,Residential,8.42
